id,recency,history,mens,womens,newbie,zip_code,channel,history_segment,segment,visit
51129,8,80.77,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
58999,9,30.15,0,1,0,Urban,Phone,1) $0 - $100,Mens E-Mail,0
17361,5,70.08,0,1,0,Urban,Phone,1) $0 - $100,Womens E-Mail,1
51785,1,302.54,0,1,0,Surburban,Web,3) $200 - $350,Mens E-Mail,0
9125,10,37.29,0,1,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
56176,10,393.86,1,0,0,Surburban,Phone,4) $350 - $500,Womens E-Mail,1
50327,3,350.93,1,0,1,Surburban,Multichannel,4) $350 - $500,Womens E-Mail,0
2248,9,951.25,1,0,1,Urban,Web,"6) $750 - $1,000",No E-Mail,0
26008,7,404.69,1,0,0,Urban,Phone,4) $350 - $500,No E-Mail,0
21578,4,240.62,1,0,0,Rural,Phone,3) $200 - $350,Womens E-Mail,1
5021,1,279.69,0,1,1,Urban,Phone,3) $200 - $350,No E-Mail,0
30748,8,166.95,1,0,1,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
60838,3,211.23,0,1,0,Surburban,Multichannel,3) $200 - $350,No E-Mail,0
55012,9,122.57,1,0,0,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
11481,6,83.02,1,0,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
11873,6,56.82,1,0,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
8651,4,300.17,1,0,0,Urban,Web,3) $200 - $350,No E-Mail,0
25856,1,212.29,1,0,1,Urban,Phone,3) $200 - $350,Womens E-Mail,0
61301,1,54.93,1,0,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,1
1873,6,139.98,0,1,0,Rural,Web,2) $100 - $200,Womens E-Mail,0
42448,5,741.13,1,1,1,Urban,Phone,5) $500 - $750,No E-Mail,1
29310,8,163.44,0,1,0,Surburban,Web,2) $100 - $200,No E-Mail,0
51517,5,977.43,1,1,1,Surburban,Phone,"6) $750 - $1,000",Womens E-Mail,0
44734,8,30.19,1,0,1,Rural,Phone,1) $0 - $100,No E-Mail,0
26308,4,221.87,1,0,0,Urban,Phone,3) $200 - $350,Womens E-Mail,0
41423,2,67.61,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,1
50323,8,39.71,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
1831,11,260.21,1,0,0,Urban,Web,3) $200 - $350,Mens E-Mail,0
36470,6,107.38,1,0,1,Urban,Phone,2) $100 - $200,No E-Mail,0
47366,10,207.75,0,1,0,Surburban,Web,3) $200 - $350,No E-Mail,1
49269,5,49.94,1,0,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
57022,7,68.78,0,1,0,Urban,Web,1) $0 - $100,Mens E-Mail,0
7663,1,663.57,0,1,1,Surburban,Web,5) $500 - $750,Womens E-Mail,0
37147,3,38.85,0,1,1,Surburban,Phone,1) $0 - $100,No E-Mail,0
35946,4,29.87,0,1,1,Rural,Web,1) $0 - $100,Mens E-Mail,0
61593,1,245.9,1,0,1,Urban,Phone,3) $200 - $350,No E-Mail,0
48579,2,64.84,1,0,1,Rural,Web,1) $0 - $100,Womens E-Mail,0
48037,2,458.14,1,1,0,Urban,Phone,4) $350 - $500,Mens E-Mail,0
17714,5,53.72,1,0,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
56833,1,355.36,1,0,1,Surburban,Web,4) $350 - $500,Womens E-Mail,0
48651,2,29.82,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
52746,10,140.78,1,0,0,Surburban,Web,2) $100 - $200,Mens E-Mail,0
1389,5,149.99,1,0,0,Urban,Phone,2) $100 - $200,Womens E-Mail,0
11644,4,140.62,0,1,0,Urban,Phone,2) $100 - $200,Mens E-Mail,1
61029,3,316.28,1,0,1,Urban,Web,3) $200 - $350,Mens E-Mail,0
18789,12,56.62,1,0,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
63464,5,75.65,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
40829,3,319.23,0,1,0,Surburban,Multichannel,3) $200 - $350,No E-Mail,0
3511,4,302.69,0,1,1,Urban,Phone,3) $200 - $350,Womens E-Mail,0
9472,5,192.06,0,1,0,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
59359,1,68.48,1,0,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
50786,10,51.65,1,0,0,Urban,Phone,1) $0 - $100,No E-Mail,0
59228,9,829.31,1,1,1,Surburban,Web,"6) $750 - $1,000",Womens E-Mail,0
4579,9,154.5,1,0,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
39191,9,140.18,1,0,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
24183,7,29.96,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
20889,10,306.73,0,1,0,Surburban,Web,3) $200 - $350,Mens E-Mail,0
8315,2,29.92,1,0,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
8673,10,30.07,1,0,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
52891,6,200.78,1,0,1,Urban,Phone,3) $200 - $350,No E-Mail,0
11256,4,61.34,1,0,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
2925,3,294.89,1,0,0,Urban,Web,3) $200 - $350,Mens E-Mail,0
42116,10,29.98,0,1,0,Surburban,Web,1) $0 - $100,Womens E-Mail,0
29290,2,281.44,1,0,0,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
48201,10,157.28,1,0,0,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
33261,9,30.07,1,0,1,Surburban,Multichannel,1) $0 - $100,No E-Mail,0
15368,1,306.52,1,0,1,Surburban,Phone,3) $200 - $350,No E-Mail,0
40715,12,231.3,0,1,1,Urban,Web,3) $200 - $350,No E-Mail,0
36749,4,100.42,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
61540,2,30.45,1,0,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
24300,3,234.23,1,0,0,Urban,Multichannel,3) $200 - $350,Womens E-Mail,0
33230,7,30.06,0,1,1,Urban,Web,1) $0 - $100,Mens E-Mail,0
40646,6,143.07,1,0,0,Urban,Phone,2) $100 - $200,No E-Mail,0
22521,12,445.93,0,1,0,Surburban,Web,4) $350 - $500,No E-Mail,0
33975,2,149.72,0,1,0,Surburban,Web,2) $100 - $200,No E-Mail,0
35274,10,168.62,0,1,1,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
38376,7,460.28,0,1,0,Surburban,Web,4) $350 - $500,Womens E-Mail,1
44851,5,505.14,1,0,1,Urban,Phone,5) $500 - $750,No E-Mail,0
48139,7,46.89,1,0,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
2565,1,615.31,0,1,1,Surburban,Phone,5) $500 - $750,Womens E-Mail,0
62593,10,44.62,0,1,0,Urban,Phone,1) $0 - $100,Mens E-Mail,1
14270,7,29.97,0,1,1,Rural,Web,1) $0 - $100,No E-Mail,0
37278,10,277.0,0,1,0,Surburban,Phone,3) $200 - $350,Womens E-Mail,0
15817,10,624.91,1,1,1,Urban,Multichannel,5) $500 - $750,Mens E-Mail,0
21560,1,215.78,1,0,1,Surburban,Multichannel,4) $350 - $500,Mens E-Mail,0
30870,5,96.69,0,1,0,Urban,Phone,1) $0 - $100,Womens E-Mail,0
2918,6,377.58,1,0,0,Surburban,Web,4) $350 - $500,Womens E-Mail,0
23073,3,1313.96,0,1,1,Urban,Multichannel,"7) $1,000 +",Womens E-Mail,0
42723,5,271.99,0,1,1,Surburban,Multichannel,3) $200 - $350,Mens E-Mail,1
4025,4,84.68,1,0,0,Urban,Phone,1) $0 - $100,No E-Mail,0
54573,9,30.03,1,0,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
57348,10,219.87,1,0,0,Rural,Web,3) $200 - $350,Womens E-Mail,0
28046,8,65.64,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
6527,1,682.2,0,1,1,Urban,Web,5) $500 - $750,Mens E-Mail,1
45590,9,190.99,0,1,1,Urban,Phone,2) $100 - $200,Womens E-Mail,0
35586,4,37.52,1,0,0,Rural,Web,1) $0 - $100,No E-Mail,0
59369,1,436.76,1,0,0,Surburban,Phone,4) $350 - $500,No E-Mail,0
22446,12,250.78,1,0,0,Surburban,Web,3) $200 - $350,Womens E-Mail,0
41138,1,553.8,0,1,1,Rural,Multichannel,5) $500 - $750,No E-Mail,0
50855,10,158.83,1,0,0,Rural,Web,2) $100 - $200,No E-Mail,0
33326,1,575.37,1,0,1,Urban,Web,5) $500 - $750,No E-Mail,0
41984,2,155.66,1,0,1,Surburban,Phone,2) $100 - $200,No E-Mail,0
26402,10,39.08,0,1,1,Urban,Web,1) $0 - $100,Womens E-Mail,0
10163,5,84.77,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
61602,6,81.48,1,0,1,Urban,Web,1) $0 - $100,No E-Mail,0
34782,3,132.55,1,0,0,Surburban,Web,2) $100 - $200,Womens E-Mail,1
2984,8,292.82,1,0,0,Urban,Phone,3) $200 - $350,Womens E-Mail,0
6853,1,79.29,0,1,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
17343,1,854.39,1,0,1,Urban,Web,"6) $750 - $1,000",Womens E-Mail,0
46480,7,296.25,0,1,0,Urban,Web,3) $200 - $350,No E-Mail,0
16543,1,204.2,0,1,0,Urban,Phone,3) $200 - $350,No E-Mail,0
56712,3,177.15,0,1,1,Surburban,Web,2) $100 - $200,Mens E-Mail,0
62731,2,42.21,1,0,0,Surburban,Web,1) $0 - $100,No E-Mail,0
2193,1,469.19,1,0,0,Surburban,Multichannel,4) $350 - $500,No E-Mail,1
14374,10,73.75,1,0,1,Urban,Web,1) $0 - $100,No E-Mail,0
49,1,991.94,1,0,1,Surburban,Phone,"6) $750 - $1,000",No E-Mail,1
8642,5,419.18,0,1,1,Rural,Multichannel,4) $350 - $500,Womens E-Mail,1
15689,4,302.09,1,0,0,Rural,Multichannel,3) $200 - $350,Womens E-Mail,0
25976,2,187.7,0,1,1,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
26368,7,528.11,1,0,1,Urban,Web,5) $500 - $750,Mens E-Mail,0
56705,1,570.43,1,0,1,Surburban,Web,5) $500 - $750,Womens E-Mail,0
34614,6,273.02,1,0,0,Surburban,Multichannel,3) $200 - $350,Mens E-Mail,0
43905,4,46.27,0,1,0,Urban,Phone,1) $0 - $100,Womens E-Mail,1
17785,9,284.67,0,1,0,Urban,Multichannel,3) $200 - $350,Mens E-Mail,0
59740,6,173.13,0,1,0,Urban,Phone,2) $100 - $200,Womens E-Mail,1
51734,1,36.58,0,1,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
50613,7,50.37,0,1,0,Urban,Web,1) $0 - $100,Mens E-Mail,0
19793,10,151.81,0,1,0,Surburban,Web,2) $100 - $200,No E-Mail,0
17610,6,369.65,1,0,0,Urban,Web,4) $350 - $500,No E-Mail,0
11042,1,229.12,1,0,0,Urban,Web,3) $200 - $350,Womens E-Mail,1
19851,1,83.02,1,0,1,Urban,Web,1) $0 - $100,Womens E-Mail,0
33427,1,161.55,0,1,0,Rural,Web,2) $100 - $200,Womens E-Mail,0
21057,7,58.33,1,0,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
32026,2,46.11,0,1,1,Urban,Web,1) $0 - $100,No E-Mail,0
42538,9,30.01,0,1,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
56391,3,211.46,0,1,0,Rural,Phone,3) $200 - $350,Womens E-Mail,0
2474,6,49.68,1,0,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
25399,7,337.85,0,1,0,Rural,Web,3) $200 - $350,Womens E-Mail,0
9458,12,89.68,1,0,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
19779,10,225.51,1,0,0,Urban,Phone,3) $200 - $350,Mens E-Mail,0
12090,1,127.25,1,0,0,Urban,Phone,2) $100 - $200,Womens E-Mail,1
13852,10,30.71,0,1,1,Urban,Web,1) $0 - $100,No E-Mail,0
56455,9,134.22,1,0,0,Urban,Phone,2) $100 - $200,Womens E-Mail,0
31021,5,237.84,1,0,0,Surburban,Phone,3) $200 - $350,No E-Mail,0
48184,8,170.45,1,0,0,Surburban,Web,2) $100 - $200,Mens E-Mail,0
32238,4,279.55,1,1,0,Urban,Web,3) $200 - $350,No E-Mail,0
50350,1,75.77,0,1,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
43622,1,79.27,1,0,1,Rural,Phone,1) $0 - $100,Womens E-Mail,1
54355,11,133.96,1,0,1,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
9927,1,587.34,1,0,1,Urban,Multichannel,5) $500 - $750,Womens E-Mail,0
38032,1,302.17,0,1,1,Surburban,Web,3) $200 - $350,Mens E-Mail,0
36366,4,238.16,1,1,1,Surburban,Phone,3) $200 - $350,No E-Mail,0
23018,1,165.84,0,1,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
9185,7,29.76,1,0,0,Urban,Phone,1) $0 - $100,No E-Mail,0
22977,1,138.0,0,1,1,Urban,Phone,2) $100 - $200,No E-Mail,0
58798,2,265.71,1,1,1,Urban,Web,3) $200 - $350,No E-Mail,0
44295,9,38.14,1,0,1,Urban,Phone,1) $0 - $100,No E-Mail,0
30567,10,883.53,1,0,1,Surburban,Multichannel,"6) $750 - $1,000",Mens E-Mail,0
14913,1,596.65,0,1,1,Urban,Web,5) $500 - $750,Womens E-Mail,0
7306,7,62.6,0,1,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
37493,6,237.59,0,1,1,Surburban,Phone,3) $200 - $350,No E-Mail,0
50878,2,342.08,0,1,1,Surburban,Phone,3) $200 - $350,Womens E-Mail,0
44651,4,636.69,1,0,1,Urban,Phone,5) $500 - $750,No E-Mail,0
35175,2,1007.52,1,1,1,Surburban,Multichannel,"7) $1,000 +",Mens E-Mail,1
52124,3,409.58,0,1,0,Urban,Web,4) $350 - $500,Womens E-Mail,1
59819,1,74.99,1,0,1,Urban,Web,1) $0 - $100,No E-Mail,0
26947,1,291.03,1,0,0,Rural,Multichannel,3) $200 - $350,Womens E-Mail,1
38287,9,177.47,1,0,1,Urban,Phone,2) $100 - $200,Mens E-Mail,0
32189,2,810.26,1,1,1,Urban,Phone,"6) $750 - $1,000",No E-Mail,0
55558,12,161.8,0,1,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
36818,11,29.8,0,1,0,Surburban,Web,1) $0 - $100,Womens E-Mail,0
41157,11,64.94,0,1,0,Urban,Web,1) $0 - $100,No E-Mail,0
59008,3,470.56,0,1,1,Urban,Phone,4) $350 - $500,Mens E-Mail,1
46652,8,30.06,0,1,1,Rural,Web,1) $0 - $100,Womens E-Mail,0
27754,2,36.18,0,1,1,Surburban,Phone,1) $0 - $100,No E-Mail,0
13545,1,476.48,0,1,0,Rural,Phone,4) $350 - $500,Mens E-Mail,1
47674,4,165.98,0,1,0,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
39623,4,261.3,1,0,0,Rural,Phone,3) $200 - $350,Mens E-Mail,0
42465,1,118.07,0,1,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
3374,9,242.68,0,1,0,Surburban,Web,3) $200 - $350,Mens E-Mail,0
53613,7,384.89,1,0,0,Surburban,Phone,4) $350 - $500,Womens E-Mail,0
55694,1,108.79,1,0,0,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
25003,2,600.34,1,1,1,Urban,Phone,5) $500 - $750,Mens E-Mail,1
36360,1,492.95,0,1,0,Surburban,Multichannel,4) $350 - $500,Mens E-Mail,0
46642,9,198.76,0,1,0,Surburban,Web,2) $100 - $200,No E-Mail,0
51813,10,492.13,1,1,1,Urban,Multichannel,4) $350 - $500,Mens E-Mail,0
27275,2,68.57,1,0,0,Urban,Web,1) $0 - $100,Mens E-Mail,0
33440,6,201.34,1,0,0,Urban,Phone,3) $200 - $350,Mens E-Mail,1
20981,2,293.75,1,0,1,Urban,Multichannel,3) $200 - $350,No E-Mail,0
42597,2,550.12,1,0,1,Surburban,Multichannel,5) $500 - $750,Mens E-Mail,1
37910,11,241.55,0,1,1,Urban,Multichannel,3) $200 - $350,Mens E-Mail,0
33769,8,30.05,0,1,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
27792,1,1027.48,1,0,1,Surburban,Multichannel,"7) $1,000 +",No E-Mail,0
43500,9,348.45,1,0,0,Urban,Multichannel,3) $200 - $350,No E-Mail,0
57289,4,30.11,0,1,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
12150,5,142.8,1,0,0,Rural,Web,2) $100 - $200,No E-Mail,0
2658,3,57.39,1,0,0,Surburban,Web,1) $0 - $100,No E-Mail,0
49688,2,561.64,0,1,1,Urban,Web,5) $500 - $750,No E-Mail,0
48153,1,30.85,0,1,1,Surburban,Web,1) $0 - $100,No E-Mail,0
8542,1,661.23,0,1,1,Urban,Multichannel,5) $500 - $750,Mens E-Mail,0
33841,1,30.07,0,1,1,Surburban,Phone,1) $0 - $100,No E-Mail,0
47118,9,50.93,1,0,1,Rural,Phone,1) $0 - $100,No E-Mail,0
2477,5,30.01,0,1,0,Urban,Phone,1) $0 - $100,No E-Mail,0
62285,7,294.74,0,1,0,Urban,Phone,3) $200 - $350,No E-Mail,0
57346,2,575.17,0,1,1,Urban,Web,5) $500 - $750,Womens E-Mail,0
4529,9,129.77,0,1,1,Surburban,Web,2) $100 - $200,No E-Mail,0
17125,9,202.95,0,1,0,Urban,Phone,3) $200 - $350,No E-Mail,0
27480,10,241.6,1,0,0,Surburban,Multichannel,3) $200 - $350,Womens E-Mail,0
2517,10,377.75,0,1,0,Surburban,Web,4) $350 - $500,Mens E-Mail,0
25722,12,30.16,1,0,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
24260,6,355.67,0,1,0,Surburban,Web,4) $350 - $500,Womens E-Mail,0
18914,6,78.77,0,1,0,Urban,Web,1) $0 - $100,Mens E-Mail,1
9055,4,141.29,1,0,1,Rural,Phone,2) $100 - $200,No E-Mail,0
637,1,809.04,0,1,1,Surburban,Multichannel,"6) $750 - $1,000",No E-Mail,0
52068,12,172.0,0,1,1,Surburban,Web,2) $100 - $200,No E-Mail,0
21866,2,29.75,1,0,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
56006,1,104.35,1,0,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
18649,6,87.13,1,0,0,Urban,Phone,1) $0 - $100,Mens E-Mail,0
43166,4,225.16,0,1,0,Surburban,Multichannel,3) $200 - $350,Mens E-Mail,1
30925,1,61.27,1,0,0,Urban,Web,1) $0 - $100,Mens E-Mail,1
38274,1,126.08,0,1,1,Urban,Web,2) $100 - $200,No E-Mail,0
1769,11,301.63,0,1,0,Urban,Multichannel,3) $200 - $350,Mens E-Mail,0
50601,3,154.3,0,1,0,Surburban,Phone,2) $100 - $200,No E-Mail,0
5261,2,330.62,1,1,0,Surburban,Web,3) $200 - $350,Mens E-Mail,0
57852,5,430.97,1,0,0,Urban,Phone,4) $350 - $500,Mens E-Mail,0
8443,10,201.84,0,1,1,Urban,Web,3) $200 - $350,Mens E-Mail,0
26805,5,185.85,1,0,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
30601,10,91.97,1,0,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
36371,8,130.06,1,0,0,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
54357,9,130.84,1,0,1,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
56739,9,30.3,0,1,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
32105,3,389.78,1,0,0,Surburban,Phone,4) $350 - $500,Womens E-Mail,0
30089,5,422.68,0,1,1,Surburban,Multichannel,4) $350 - $500,Mens E-Mail,0
43904,2,37.39,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
31208,6,130.45,0,1,0,Surburban,Web,2) $100 - $200,No E-Mail,0
52214,4,29.76,0,1,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
46043,10,84.22,0,1,0,Rural,Phone,1) $0 - $100,Womens E-Mail,0
14052,1,141.13,1,0,1,Rural,Phone,2) $100 - $200,No E-Mail,0
21165,2,539.34,0,1,1,Urban,Phone,5) $500 - $750,No E-Mail,0
39479,11,43.09,1,0,1,Rural,Web,1) $0 - $100,Womens E-Mail,0
7528,3,199.99,1,0,0,Surburban,Web,2) $100 - $200,No E-Mail,0
47339,4,404.16,1,0,0,Surburban,Multichannel,4) $350 - $500,Womens E-Mail,1
17328,7,591.49,0,1,1,Urban,Multichannel,5) $500 - $750,Mens E-Mail,1
20857,11,601.1,0,1,1,Surburban,Multichannel,5) $500 - $750,Womens E-Mail,0
44120,2,747.71,1,1,1,Rural,Multichannel,5) $500 - $750,Womens E-Mail,0
45901,2,465.93,1,1,0,Surburban,Web,4) $350 - $500,Womens E-Mail,1
10533,6,109.46,1,0,0,Rural,Web,2) $100 - $200,No E-Mail,0
12072,1,31.33,0,1,0,Surburban,Web,1) $0 - $100,No E-Mail,0
16395,7,150.81,1,0,1,Rural,Phone,2) $100 - $200,Womens E-Mail,0
41171,5,1163.72,1,1,1,Surburban,Multichannel,"7) $1,000 +",Womens E-Mail,1
47372,11,123.09,1,0,1,Surburban,Web,2) $100 - $200,No E-Mail,0
20619,8,45.58,1,0,1,Surburban,Web,1) $0 - $100,Mens E-Mail,1
24870,11,30.03,0,1,0,Rural,Phone,1) $0 - $100,Womens E-Mail,0
48053,8,30.0,1,0,1,Surburban,Phone,1) $0 - $100,No E-Mail,0
52674,6,104.91,0,1,1,Surburban,Web,2) $100 - $200,Womens E-Mail,0
37041,10,91.54,0,1,0,Urban,Phone,1) $0 - $100,Mens E-Mail,0
11740,2,457.89,1,0,0,Surburban,Web,4) $350 - $500,No E-Mail,0
26015,4,107.91,1,0,1,Urban,Phone,2) $100 - $200,No E-Mail,0
42791,1,1088.55,1,1,1,Surburban,Multichannel,"7) $1,000 +",Mens E-Mail,1
5500,8,302.09,0,1,0,Surburban,Web,3) $200 - $350,Mens E-Mail,0
4146,2,195.26,0,1,0,Rural,Phone,2) $100 - $200,Womens E-Mail,1
53316,9,30.14,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
62528,4,106.6,0,1,1,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
49792,10,33.46,1,0,1,Urban,Web,1) $0 - $100,Mens E-Mail,0
24526,6,586.16,1,0,1,Urban,Multichannel,5) $500 - $750,Womens E-Mail,0
2185,1,29.95,0,1,1,Urban,Phone,1) $0 - $100,No E-Mail,0
99,9,300.44,0,1,1,Urban,Web,3) $200 - $350,Womens E-Mail,0
14539,6,30.09,1,0,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
12445,10,62.01,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
59019,7,30.01,1,0,1,Urban,Web,1) $0 - $100,No E-Mail,0
28389,1,149.86,1,0,1,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
16616,5,262.85,1,1,0,Urban,Phone,3) $200 - $350,Womens E-Mail,0
57331,7,179.55,0,1,0,Surburban,Web,2) $100 - $200,No E-Mail,0
28038,8,245.97,0,1,1,Surburban,Multichannel,3) $200 - $350,No E-Mail,0
44570,7,55.5,0,1,1,Urban,Web,1) $0 - $100,Womens E-Mail,0
18782,7,30.07,1,0,1,Urban,Web,1) $0 - $100,No E-Mail,0
35218,9,107.69,0,1,1,Urban,Web,2) $100 - $200,Mens E-Mail,0
48537,7,1057.76,1,1,1,Surburban,Multichannel,"7) $1,000 +",No E-Mail,0
32404,5,311.28,1,1,1,Surburban,Web,3) $200 - $350,Womens E-Mail,0
52244,1,631.39,0,1,1,Surburban,Multichannel,5) $500 - $750,Womens E-Mail,0
56862,1,101.29,0,1,0,Urban,Phone,2) $100 - $200,No E-Mail,0
15001,12,30.06,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
41361,9,454.71,0,1,0,Surburban,Multichannel,4) $350 - $500,Mens E-Mail,0
1546,5,29.99,1,0,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
17192,1,492.43,1,0,1,Surburban,Web,4) $350 - $500,Womens E-Mail,0
7911,6,67.33,1,0,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
29000,12,52.32,0,1,1,Rural,Web,1) $0 - $100,Mens E-Mail,0
23894,3,684.01,1,1,1,Urban,Web,5) $500 - $750,Mens E-Mail,0
32307,4,192.57,1,0,0,Urban,Phone,2) $100 - $200,No E-Mail,0
4582,8,37.59,1,0,0,Rural,Phone,1) $0 - $100,Mens E-Mail,1
29249,4,204.06,0,1,0,Urban,Web,3) $200 - $350,Womens E-Mail,1
24787,9,30.05,1,0,1,Urban,Web,1) $0 - $100,No E-Mail,0
29834,5,130.07,0,1,0,Urban,Phone,2) $100 - $200,Mens E-Mail,1
54971,10,49.49,0,1,1,Surburban,Web,1) $0 - $100,No E-Mail,0
15485,10,268.6,0,1,0,Rural,Multichannel,3) $200 - $350,Mens E-Mail,0
45511,6,30.22,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
61811,7,458.32,1,1,0,Surburban,Web,4) $350 - $500,Mens E-Mail,0
2845,1,195.18,0,1,1,Urban,Phone,2) $100 - $200,No E-Mail,0
52968,2,797.49,0,1,1,Rural,Phone,"6) $750 - $1,000",No E-Mail,0
37631,10,73.78,1,0,1,Rural,Phone,1) $0 - $100,Womens E-Mail,0
23031,3,164.36,1,0,0,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
48727,1,319.99,1,1,0,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
16090,4,508.53,0,1,1,Surburban,Multichannel,5) $500 - $750,No E-Mail,1
29383,10,163.49,1,0,0,Surburban,Web,2) $100 - $200,Womens E-Mail,0
62487,9,101.72,0,1,0,Urban,Phone,2) $100 - $200,Womens E-Mail,0
2975,9,364.78,1,0,0,Surburban,Multichannel,4) $350 - $500,No E-Mail,0
41385,9,434.65,0,1,0,Rural,Phone,4) $350 - $500,Mens E-Mail,0
17511,9,82.17,1,0,1,Urban,Web,1) $0 - $100,Womens E-Mail,0
10539,10,437.59,0,1,1,Surburban,Web,4) $350 - $500,Mens E-Mail,0
52452,1,648.2,0,1,1,Surburban,Phone,5) $500 - $750,Womens E-Mail,0
24180,7,259.96,0,1,0,Surburban,Web,3) $200 - $350,No E-Mail,0
13647,10,53.6,0,1,0,Surburban,Web,1) $0 - $100,Mens E-Mail,0
29156,2,31.11,0,1,0,Rural,Phone,1) $0 - $100,Womens E-Mail,0
44886,1,133.09,1,0,1,Surburban,Web,2) $100 - $200,Mens E-Mail,0
60264,2,46.68,0,1,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
3640,10,98.44,1,0,0,Urban,Phone,1) $0 - $100,Womens E-Mail,0
44396,1,2161.22,1,0,1,Urban,Phone,"7) $1,000 +",Womens E-Mail,0
16282,4,276.33,1,0,1,Surburban,Multichannel,3) $200 - $350,No E-Mail,0
41656,6,98.92,0,1,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
47981,1,506.3,1,1,1,Urban,Web,5) $500 - $750,No E-Mail,0
13344,10,683.05,1,1,1,Surburban,Web,5) $500 - $750,No E-Mail,0
26482,12,385.54,0,1,0,Surburban,Multichannel,4) $350 - $500,No E-Mail,0
45188,5,350.52,1,0,0,Rural,Web,3) $200 - $350,Womens E-Mail,1
29634,12,194.96,0,1,1,Surburban,Web,2) $100 - $200,Mens E-Mail,0
31327,7,58.69,0,1,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
18239,10,248.8,0,1,1,Surburban,Multichannel,3) $200 - $350,No E-Mail,0
